url,title,location,price,original_price,currency,description,poster_type,poster_name,features_Características básicas,features_Edificio,features_Equipamiento,features_Certificado energético,images_Estancia,images_Foto,images_Pasillo,images_Cocina,images_Baño,images_Zonas comunes,images_Piscina,images_Plaza de parking,images_Vistas,plans,updated,time_stamp,images_Salón,images_Dormitorio,images_Comedor,images_Terraza,images_Detalles,images_Vestíbulo,images_Alrededores,images_Fachada,images_Ascensores,images_Jardín,images_Escalera,images_Certificación energética,images_Balcón,images_Ambiente,images_Oficina,images_Almacén,images_Vestidor,images_Estudio,images_Trastero
https://www.idealista.com/inmueble/101180900/,Piso en venta en Diego de León,"Lista, Madrid",1190000,,€,"Preciosa vivienda reformada exterior situada en la calle Diego de León Madrid.Dispone de plaza de garaje próxima en alquiler. Trastero y área para aparcar bicis en el mismo edificio.Accedemos a ella a través de un amplio pasillo con grandes armarios empotrados, que nos lleva al salón y cocina abierta.A la izquierda tenemos dos habitaciones con armarios empotrados y ventana.El salón consta de dos amplios ventanales que aportan una gran luminosidad a toda la estancia y que llega también a la cocina de la misma, las separa con un muro de estilo industrial que le aporta un gran carácter y personalidad a la vivienda.La cocina se encuentra completamente amueblada y dispone de un armario de lavado y planchado muy cómodo y práctico.El dormitorio principal es en suite con su propio baño y dispone de armario empotrado además de un gran vestidor.La vivienda posee espacio muy diáfanos y luminosos que le dan una sensación de mucha amplitud.Esta reformada por completo con materiales de excelente calidad.Es una magnífica vivienda muy moderna y con estilo propio en una de las mejores zonas de Madrid.Tiene numerosas tiendas, restaurantes y todo lo necesario, siendo al mismo tiempo, por si magnífico aislamiento, un lugar en el se puede disfrutar de auténtico relax.",Profesional,BROKERLING STUDIO,"['118 m² construidos, 113 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este, oeste', 'Construido en 1930', 'Calefacción central: Gas']","['Planta 4ª exterior', 'Con ascensor']",['Aire acondicionado'],"['Consumo: \n243 kWh/m² año', 'Emisiones: \n41 kg CO2/m² año']",['https://www.idealista.com/inmueble/101180900/foto/20/'],,"['https://www.idealista.com/inmueble/101180900/foto/7/', 'https://www.idealista.com/inmueble/101180900/foto/8/', 'https://www.idealista.com/inmueble/101180900/foto/9/', 'https://www.idealista.com/inmueble/101180900/foto/13/', 'https://www.idealista.com/inmueble/101180900/foto/15/', 'https://www.idealista.com/inmueble/101180900/foto/23/']","['https://www.idealista.com/inmueble/101180900/foto/10/', 'https://www.idealista.com/inmueble/101180900/foto/11/', 'https://www.idealista.com/inmueble/101180900/foto/12/']","['https://www.idealista.com/inmueble/101180900/foto/21/', 'https://www.idealista.com/inmueble/101180900/foto/24/']",,,,['https://www.idealista.com/inmueble/101180900/foto/29/'],[],22 de abril,2023-04-23 01:52:45,"['https://www.idealista.com/inmueble/101180900/foto/1/', 'https://www.idealista.com/inmueble/101180900/foto/2/', 'https://www.idealista.com/inmueble/101180900/foto/3/', 'https://www.idealista.com/inmueble/101180900/foto/4/', 'https://www.idealista.com/inmueble/101180900/foto/5/', 'https://www.idealista.com/inmueble/101180900/foto/6/']","['https://www.idealista.com/inmueble/101180900/foto/16/', 'https://www.idealista.com/inmueble/101180900/foto/17/', 'https://www.idealista.com/inmueble/101180900/foto/18/', 'https://www.idealista.com/inmueble/101180900/foto/19/', 'https://www.idealista.com/inmueble/101180900/foto/22/', 'https://www.idealista.com/inmueble/101180900/foto/25/']",,,['https://www.idealista.com/inmueble/101180900/foto/14/'],['https://www.idealista.com/inmueble/101180900/foto/28/'],['https://www.idealista.com/inmueble/101180900/foto/30/'],,['https://www.idealista.com/inmueble/101180900/foto/27/'],,['https://www.idealista.com/inmueble/101180900/foto/26/'],,,,,,,,
https://www.idealista.com/inmueble/101189239/,"Piso en venta en Isla de Yeso, 5","Peñagrande, Madrid",274000,,€,"Piso directamente de propiedad. Abstenerse agencias.Compuesto de salón, cocina, baño y 2 habitaciones, galería. Se entrega amueblado.Zona muy tranquila, con todos los servicios, colegios, comercios, fácil aparcamiento.",Particular,Pedro,"['65 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación oeste', 'No dispone de calefacción']","['Planta 1ª exterior', 'Con ascensor']",,['En trámite'],,['https://www.idealista.com/inmueble/101189239/foto/6/'],,['https://www.idealista.com/inmueble/101189239/foto/2/'],['https://www.idealista.com/inmueble/101189239/foto/4/'],,,,,[],22 de abril,2023-04-23 01:52:49,['https://www.idealista.com/inmueble/101189239/foto/3/'],"['https://www.idealista.com/inmueble/101189239/foto/1/', 'https://www.idealista.com/inmueble/101189239/foto/5/']",,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101189014/,Piso en venta en Alameda de Osuna,"Barajas, Madrid",389000,,€,"iBienvenido al hogar de tus sueños! Este espacioso y luminoso piso de 107 m² se encuentra en una de las mejores zonas residenciales de Alameda de Osuna. Con 4 habitaciones, salon, cocina independiente y 2 terrazas, este hogar es perfecto para ti y tu familia.La orientacion sur del piso permite que la luz natural ilumine cada rincon del hogar, haciendo que este sea un espacio cálido y acogedor. Además, cuenta con calefaccion central, agua caliente de gas natural y suelo de parquet para una mayor comodidad. Aunque necesita una reforma, esto solo significa que podrás personalizar y diseñar tu hogar a tu gusto.Y si necesitas una plaza de garaje, ¡no te preocupes! Tenemos una opcion disponible por 30.000 (opcional).Pero eso no es todo, este piso está ubicado en una zona inmejorable, con todos los servicios que necesitas a solo cinco minutos a pie. Alameda de Osuna es un barrio tranquilo y seguro, rodeado de zonas verdes como el parque El Capricho y el Parque Juan Carlos I. Además, cuenta con numerosos servicios como tiendas, restaurantes, bares y supermercados, y varios colegios públicos y privados de alta calidad, como el Colegio Internacional de Madrid, el Colegio Brains y el Colegio Mirabal.Y si necesitas desplazarte por la ciudad, la autopista M-40 está cerca, permitiendo un fácil acceso a otras partes de la ciudad y a las carreteras principales que conectan Madrid.En resumen, Alameda de Osuna es una zona residencial excepcional, ideal para familias y personas que buscan un ambiente relajado y bien comunicado.*No se cobran honorarios a comprador* ¿Te gustaría visitar este magnífico piso? ¡Contáctanos hoy mismo para programar una visita! ¡No dejes pasar la oportunidad de tener el hogar de tus sueños en una ubicacion privilegiada en Madrid!María MorenoAsesor inmobiliario iad España .",Agente Pro,María Moreno Lopez,"['107 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1972']",['Sin ascensor'],,"['Consumo:', 'Emisiones:']",['https://www.idealista.com/inmueble/101189014/foto/7/'],"['https://www.idealista.com/inmueble/101189014/foto/6/', 'https://www.idealista.com/inmueble/101189014/foto/8/', 'https://www.idealista.com/inmueble/101189014/foto/10/', 'https://www.idealista.com/inmueble/101189014/foto/13/']",['https://www.idealista.com/inmueble/101189014/foto/14/'],"['https://www.idealista.com/inmueble/101189014/foto/9/', 'https://www.idealista.com/inmueble/101189014/foto/11/']",['https://www.idealista.com/inmueble/101189014/foto/12/'],,,,"['https://www.idealista.com/inmueble/101189014/foto/15/', 'https://www.idealista.com/inmueble/101189014/foto/16/']",['https://www.idealista.com/inmueble/101189014/foto/17/'],22 de abril,2023-04-23 01:52:54,"['https://www.idealista.com/inmueble/101189014/foto/1/', 'https://www.idealista.com/inmueble/101189014/foto/2/', 'https://www.idealista.com/inmueble/101189014/foto/3/', 'https://www.idealista.com/inmueble/101189014/foto/4/']",['https://www.idealista.com/inmueble/101189014/foto/5/'],,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101187284/,Piso en venta en calle la del Soto del Parral,"Los Ángeles, Madrid",158000,,€,"Agencia inmobiliaria de MADRID zona Ciudad de los Ángeles, oficina Tecnocasa, vende estupendo piso con ascensor en pleno corazón de Ciudad de los Ángeles.Se trata de una segunda planta con ascensor en finca REHABILITADA.La vivienda cuenta con 74 m2, distribuidos en hall, amplia cocina, 3 dormitorios dobles, salón, baño con ventana y plato de ducha y terraza acristalada.Carpinterías dobles en aluminio y climalit. Calefacción individual de gas natural y aire acondicionado nuevo en el salón.Finca totalmente rehabilitada con aislamiento térmico.Totalmente exterior.Ubicación inmejorable a 5 minutos de la estación de metro de la Ciudad de los Ángeles. Zona muy tranquila con todos los servicios cerca; farmacia, centro de mayores, supermercados, … Para más información contacte con nosotros sin ningún tipo de compromiso, ya sea por teléfono o en nuestra oficina ubicada en C/BOHEMIOS 15 y concierte una visita en la que además de conocer el inmueble, le informaremos de las condiciones de financiación actuales de uno de nuestros asesores financieros KIRON.",Profesional,Tecnocasa Villaverde,"['74 m² construidos, 69 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Calefacción individual: Gas natural', 'Solo interior de la vivienda adaptado para personas con movilidad reducida']","['Planta 2ª exterior', 'Con ascensor']",,"['Consumo: \n311 kWh/m² año', 'Emisiones: \n84 kg CO2/m² año']",,,,"['https://www.idealista.com/inmueble/101187284/foto/6/', 'https://www.idealista.com/inmueble/101187284/foto/7/']",['https://www.idealista.com/inmueble/101187284/foto/11/'],,,,"['https://www.idealista.com/inmueble/101187284/foto/1/', 'https://www.idealista.com/inmueble/101187284/foto/13/', 'https://www.idealista.com/inmueble/101187284/foto/15/', 'https://www.idealista.com/inmueble/101187284/foto/16/', 'https://www.idealista.com/inmueble/101187284/foto/20/']",[],22 de abril,2023-04-23 01:52:55,"['https://www.idealista.com/inmueble/101187284/foto/2/', 'https://www.idealista.com/inmueble/101187284/foto/3/', 'https://www.idealista.com/inmueble/101187284/foto/9/']","['https://www.idealista.com/inmueble/101187284/foto/4/', 'https://www.idealista.com/inmueble/101187284/foto/5/', 'https://www.idealista.com/inmueble/101187284/foto/8/']",,['https://www.idealista.com/inmueble/101187284/foto/10/'],,,"['https://www.idealista.com/inmueble/101187284/foto/12/', 'https://www.idealista.com/inmueble/101187284/foto/14/', 'https://www.idealista.com/inmueble/101187284/foto/17/', 'https://www.idealista.com/inmueble/101187284/foto/18/', 'https://www.idealista.com/inmueble/101187284/foto/19/', 'https://www.idealista.com/inmueble/101187284/foto/21/']",,,,,,,,,,,,
https://www.idealista.com/inmueble/101191371/,Piso en venta en calle de colatorao,"Rosas, Madrid",275000,,€,"vende excelente piso, todo exterior muy luminoso y silencioso, 77 metros, edificio construido hace 25 años, dos habitaciones un baño, cocina independiente, armarios empotrados, tercera planta con ascensor, plaza de garaje incluida en el precio, trastero, calefacción y agua caliente individual por gas natural, aire acondicionado frio y calor, gastos de comunidad 62.00 euros pago de IBI, 480 Euros, edificio de 5 plantas 4 vecinos por planta. paredes lisas, portero automático, cristales climalit, persianas, el precio es negociable. a 5 minutos de la estación de metro las musas, a 8 minutos de metro las rosas se cobra aparte el 4% de comision de agencia. negociable El piso es de protección oficial, ya liberado. El suelo es del ayuntamiento por 50 años más los 18000 euros del precio del suelo se descuenta del precio de venta, con lo que la hacen un operacion mas economica.Ver video.",Profesional,Hernan Inmobiliaria,"['77 m² construidos', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción individual: Gas natural']","['Planta 3ª exterior', 'Con ascensor']",['Aire acondicionado'],"['Consumo:', 'Emisiones:']",,"['https://www.idealista.com/inmueble/101191371/foto/7/', 'https://www.idealista.com/inmueble/101191371/foto/18/', 'https://www.idealista.com/inmueble/101191371/foto/30/', 'https://www.idealista.com/inmueble/101191371/foto/33/']","['https://www.idealista.com/inmueble/101191371/foto/17/', 'https://www.idealista.com/inmueble/101191371/foto/21/', 'https://www.idealista.com/inmueble/101191371/foto/29/']","['https://www.idealista.com/inmueble/101191371/foto/31/', 'https://www.idealista.com/inmueble/101191371/foto/34/', 'https://www.idealista.com/inmueble/101191371/foto/35/']","['https://www.idealista.com/inmueble/101191371/foto/4/', 'https://www.idealista.com/inmueble/101191371/foto/19/', 'https://www.idealista.com/inmueble/101191371/foto/22/', 'https://www.idealista.com/inmueble/101191371/foto/27/']",,,"['https://www.idealista.com/inmueble/101191371/foto/20/', 'https://www.idealista.com/inmueble/101191371/foto/23/']",,[],22 de abril,2023-04-23 01:52:57,"['https://www.idealista.com/inmueble/101191371/foto/1/', 'https://www.idealista.com/inmueble/101191371/foto/2/', 'https://www.idealista.com/inmueble/101191371/foto/5/', 'https://www.idealista.com/inmueble/101191371/foto/8/', 'https://www.idealista.com/inmueble/101191371/foto/13/', 'https://www.idealista.com/inmueble/101191371/foto/14/', 'https://www.idealista.com/inmueble/101191371/foto/15/']","['https://www.idealista.com/inmueble/101191371/foto/3/', 'https://www.idealista.com/inmueble/101191371/foto/6/', 'https://www.idealista.com/inmueble/101191371/foto/9/', 'https://www.idealista.com/inmueble/101191371/foto/10/', 'https://www.idealista.com/inmueble/101191371/foto/11/', 'https://www.idealista.com/inmueble/101191371/foto/12/', 'https://www.idealista.com/inmueble/101191371/foto/16/', 'https://www.idealista.com/inmueble/101191371/foto/25/', 'https://www.idealista.com/inmueble/101191371/foto/26/', 'https://www.idealista.com/inmueble/101191371/foto/28/']",,,['https://www.idealista.com/inmueble/101191371/foto/32/'],,,,,,,['https://www.idealista.com/inmueble/101191371/foto/24/'],,,,,,,
https://www.idealista.com/inmueble/99979813/,Piso en venta en calle del Archivo,"Casco Histórico de Vallecas, Madrid",140000,,€,Oportunidad para inversores. Inmueble en rentabilidad.,Profesional,Aliseda Inmobiliaria,"['80 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado']",,,"['Consumo:', 'Emisiones:']",,,,,,,,,['https://www.idealista.com/inmueble/99979813/foto/1/'],[],22 de abril,2023-04-23 01:53:00,,,,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101190992/,Piso en venta en calle Cañete,"San Isidro, Madrid",165000,,€,"POR QUÉ ALQUILAR CUANDO PUEDES COMPRAR Y SER PROPIETARIO DESDE 473€ AL MES*.BLUE FUTURE REAL ESTATE pone en venta en EXCLUSIVA piso para entrar a vivir en Carabanchel.FINANCIACIÓN POR ENCIMA DEL 80% DE COMPRAVENTA A TRAVÉS DE NUESTRO DEPARTAMENTO FINANCIERO.Vivienda ubicada en una cuarta planta CON PROYECTO DE ASCENSOR APROBADO compuesta por amplio salón, TRES dormitorios, gran cocina equipada y baño completo con plato de ducha y ventilación.Entre sus calidades encontramos:- Vivienda exterior.- Suelos de parquet.- Dobles ventanas de climalit.- Calefacción de gas natural individual.EDIFICIO CON LA ITE PASADA DESDE 2017 Y CON PROYECTO DE ASCENSOR APROBADO.Extraordinariamente ubicado cuenta a su alrededor con pequeños comercios de barrio, grandes superficies (cuenta con un Mercadona en la misma puerta), colegios, centros de salud, bancos, administraciones y zonas verdes.Ubicado entre las paradas de metro de Oporto, Carpetana y Urgel y múltiples líneas de bus.FINANCIACIÓN POR ENCIMA DEL 80% DE COMPRAVENTA A TRAVÉS DE NUESTRO DEPARTAMENTO FINANCIERO.",Profesional,Blue Future Real Estate .,"['81 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Calefacción individual: Gas natural']","['Planta 4ª exterior', 'Sin ascensor']",,"['Consumo:', 'Emisiones:']",,"['https://www.idealista.com/inmueble/101190992/foto/4/', 'https://www.idealista.com/inmueble/101190992/foto/22/', 'https://www.idealista.com/inmueble/101190992/foto/23/']","['https://www.idealista.com/inmueble/101190992/foto/20/', 'https://www.idealista.com/inmueble/101190992/foto/21/']","['https://www.idealista.com/inmueble/101190992/foto/5/', 'https://www.idealista.com/inmueble/101190992/foto/6/', 'https://www.idealista.com/inmueble/101190992/foto/7/']","['https://www.idealista.com/inmueble/101190992/foto/16/', 'https://www.idealista.com/inmueble/101190992/foto/17/', 'https://www.idealista.com/inmueble/101190992/foto/18/', 'https://www.idealista.com/inmueble/101190992/foto/19/']",,,,,[],22 de abril,2023-04-23 01:53:04,"['https://www.idealista.com/inmueble/101190992/foto/1/', 'https://www.idealista.com/inmueble/101190992/foto/2/', 'https://www.idealista.com/inmueble/101190992/foto/3/']","['https://www.idealista.com/inmueble/101190992/foto/8/', 'https://www.idealista.com/inmueble/101190992/foto/9/', 'https://www.idealista.com/inmueble/101190992/foto/10/', 'https://www.idealista.com/inmueble/101190992/foto/11/', 'https://www.idealista.com/inmueble/101190992/foto/12/', 'https://www.idealista.com/inmueble/101190992/foto/13/', 'https://www.idealista.com/inmueble/101190992/foto/14/', 'https://www.idealista.com/inmueble/101190992/foto/15/']",,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101191783/,"Piso en venta en calle de Esteban Terradas, 11","Castilla, Madrid",950000,,€,"Piso para reformar, situado en la zona del futuro Madrid Norte. Planta alta totalmente exterior (incluidos los baños), con magníficas vistas y luz. Metros cuadrados según catastro.Excelente inversión ya que al tener dos entradas independientes, se puede reformar dejando dos pisos (un piso de 4 dormitorios y otro de 1 dormitorio, AMBOS EXTERIORES).NO AGENCIAS NI INTERMEDIARIOS!",Particular,Ivan,"['261 m² construidos', '5 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados']","['Planta 8ª exterior', 'Con ascensor']",,['En trámite'],,,['https://www.idealista.com/inmueble/101191783/foto/11/'],"['https://www.idealista.com/inmueble/101191783/foto/19/', 'https://www.idealista.com/inmueble/101191783/foto/20/']","['https://www.idealista.com/inmueble/101191783/foto/15/', 'https://www.idealista.com/inmueble/101191783/foto/16/', 'https://www.idealista.com/inmueble/101191783/foto/18/']",,,['https://www.idealista.com/inmueble/101191783/foto/24/'],"['https://www.idealista.com/inmueble/101191783/foto/1/', 'https://www.idealista.com/inmueble/101191783/foto/2/', 'https://www.idealista.com/inmueble/101191783/foto/3/', 'https://www.idealista.com/inmueble/101191783/foto/4/']",[],22 de abril,2023-04-23 01:53:07,"['https://www.idealista.com/inmueble/101191783/foto/5/', 'https://www.idealista.com/inmueble/101191783/foto/6/', 'https://www.idealista.com/inmueble/101191783/foto/7/', 'https://www.idealista.com/inmueble/101191783/foto/8/']","['https://www.idealista.com/inmueble/101191783/foto/9/', 'https://www.idealista.com/inmueble/101191783/foto/10/', 'https://www.idealista.com/inmueble/101191783/foto/12/', 'https://www.idealista.com/inmueble/101191783/foto/13/', 'https://www.idealista.com/inmueble/101191783/foto/14/', 'https://www.idealista.com/inmueble/101191783/foto/17/', 'https://www.idealista.com/inmueble/101191783/foto/21/', 'https://www.idealista.com/inmueble/101191783/foto/22/', 'https://www.idealista.com/inmueble/101191783/foto/23/']",,,,,,['https://www.idealista.com/inmueble/101191783/foto/25/'],,,,,,,,,,,
https://www.idealista.com/inmueble/101191737/,"Piso en venta en avenida de Maruja Mallo, 15","Valdebebas - Valdefuentes, Madrid",450000,,€,"El piso tiene dos jardines privados uno de ellos de 50m2, la cocina da al jardin atraves de una puerta. A nivel comunitario tenemos, piscina, padel, gimnasio, sauna y sala de juegos festejos para los peques.",Particular,Marcos,"['102 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur']","['Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes']",['No indicado'],,"['https://www.idealista.com/inmueble/101191737/foto/6/', 'https://www.idealista.com/inmueble/101191737/foto/12/']",,,,['https://www.idealista.com/inmueble/101191737/foto/4/'],"['https://www.idealista.com/inmueble/101191737/foto/1/', 'https://www.idealista.com/inmueble/101191737/foto/2/']",,"['https://www.idealista.com/inmueble/101191737/foto/8/', 'https://www.idealista.com/inmueble/101191737/foto/9/', 'https://www.idealista.com/inmueble/101191737/foto/10/', 'https://www.idealista.com/inmueble/101191737/foto/11/']",[],23 de abril,2023-04-23 01:53:09,,,,"['https://www.idealista.com/inmueble/101191737/foto/3/', 'https://www.idealista.com/inmueble/101191737/foto/5/']",,,,['https://www.idealista.com/inmueble/101191737/foto/7/'],,,,,,,,,,,
https://www.idealista.com/inmueble/101189574/,Piso en venta en calle de Centenera,"Pueblo Nuevo, Madrid",218000,,€,"PISO LLENO DE POSIBILIDADES, AMPLIO SALÓN-COMEDOR CON SALIDA A GRAN PATIO PRIVATIVO DE 56 M2, 3 DORMITORIOS Y COCINA INDEPENDIENTE CON TERRAZA EXTERIOR, EN UNA DE LAS ZONAS MÁS DEMANDADAS DE MADRID-CIUDAD LINEAL. ¡IDEAL COMO VIVIENDA HABITUAL Y TAMBIÉN PARA INVERSORES POR SU ALTA RENTABILIDAD DEL 5,5%!¿Quieres VIVIR a 3 minutos andando de la calle ALCALÁ? ¿Buscas un piso económico, con MUCHAS POSIBILIDADES y EXCELENTE UBICACIÓN para VIVIR?¿QUIERES INVERTIR en un valor seguro, en una zona muy demandada, a tan solo 3 min andando del metro y autobuses, y a 7 min del centro comercial Alcalá Norte?¡ESTA ES TU OPORTUNIDAD!UBICACIÓN PRIVILEGIADA, en zona noreste de Madrid capital, con cercanía de TRANSPORTES, ZONAS COMERCIALES, HOSPITALES, COLEGIOS, y todo tipo de servicios.Este piso de sólida construcción, tiene muchas posibilidades de reforma, debido al GRAN PATIO PRIVADO del que dispone.DISTRIBUCIÓN (m2 útiles)Entramos a un HALL RECIBIDOR de 3 m2, desde el que se accede a la COCINA de 5 m2 y al DORMITORIO 1 de 10 m2, que comparten la TERRAZA EXTERIOR a la calle y al SALON-COMEDOR de aprox. 20 m2, con acceso al GRAN PATIO DE 56 M2.En la coqueta COCINA, hay sitio para todos los electrodomésticos básicos, armarios altos-bajos y salida al BALCÓN-TERRAZA de 3 m2.Desde el SALON-COMEDOR, accedemos a los otros 2 dormitorios, DORMITORIO 2, de 7 m2 con armario litera, y el DORMITORIO 3, de 7 m2 con espacio suficiente para cama individual y armario, así como salida también al patio.PATIO-TERRAZA PRIVATIVOSin duda la joya de la corona de la vivienda, es el patio privativo-terraza por ser 1ª planta del edificio, que tiene múltiples posibilidades, ya sea incrementando la superficie de las estancias de la vivienda, como haciendo un porche, cenador, zona de barbacoa, gimanasio, o simplemente zona de descanso bajo el sol en tu hamaca, todo un privilegio!CALIDADESVentanas de aluminio, con vidrio sencillo.Aire acondicionado en salón-comedor.Suelos de tarima, excepto en baño y cocina que es GRES cerámico.Puertas interiores de madera de roble.Puerta de entrada acorazada y sistema de alarma en funcionamiento.Calefacción y agua sanitaria individual por gas natural.GASTOSGastos de comunidad 40 €/mes.IBI anual de solo 370 €.UBICACIÓN PRIVILEGIADAEl inmueble objeto de venta, se encuentra en la zona noreste de Madrid capital, barrio Pueblo Nuevo-Ciudad Lineal, una de las más demandadas por su cercanía a Arturo Soria, Las Ventas, estadio Cívitas Metropolitano, y zonas comerciales como C. Comercial ARTURO SORIA PLAZA o la mismísima CALLE ALCALÁ, todas ellas muy cerca. Para ir al centro de Madrid, dispone del metro Pueblo Nuevo a 4 min andando, con línea directa, y en tan solo 18 minutos, te sitúas en la GRAN VIA de MADRID.Grandes parques al lado, Parque de Los Mosquitos, El Calero o el gran parque La Quinta de Los Molinos, así como ambulatorio, escuelas infantiles, colegios, farmacias, supermercados, etc…, barrio con una de las mejores características y más demandadas actualmente, a tan solo 10 min, del aeropuerto de Madrid y del recinto ferial IFEMA y parque Juan Carlos I. La vivienda se encuentra en zona que no es necesario pagar por estacionar un vehículo, a tan solo 5 min de la M-30 y 8 min de la M-40.",Profesional,Ángel Martín-Portugués,"['86 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación norte, oeste', 'Construido en 1970', 'Calefacción individual: Gas natural']","['Planta 1ª exterior', 'Sin ascensor']",,['En trámite'],"['https://www.idealista.com/inmueble/101189574/foto/30/', 'https://www.idealista.com/inmueble/101189574/foto/31/']",,,"['https://www.idealista.com/inmueble/101189574/foto/20/', 'https://www.idealista.com/inmueble/101189574/foto/21/', 'https://www.idealista.com/inmueble/101189574/foto/23/', 'https://www.idealista.com/inmueble/101189574/foto/25/']","['https://www.idealista.com/inmueble/101189574/foto/27/', 'https://www.idealista.com/inmueble/101189574/foto/28/']",,,,,"['https://www.idealista.com/inmueble/101189574/foto/40/', 'https://www.idealista.com/inmueble/101189574/foto/41/']",23 de abril,2023-04-23 01:53:11,"['https://www.idealista.com/inmueble/101189574/foto/6/', 'https://www.idealista.com/inmueble/101189574/foto/11/', 'https://www.idealista.com/inmueble/101189574/foto/12/', 'https://www.idealista.com/inmueble/101189574/foto/13/', 'https://www.idealista.com/inmueble/101189574/foto/14/']","['https://www.idealista.com/inmueble/101189574/foto/15/', 'https://www.idealista.com/inmueble/101189574/foto/17/', 'https://www.idealista.com/inmueble/101189574/foto/19/', 'https://www.idealista.com/inmueble/101189574/foto/29/']","['https://www.idealista.com/inmueble/101189574/foto/7/', 'https://www.idealista.com/inmueble/101189574/foto/9/']","['https://www.idealista.com/inmueble/101189574/foto/4/', 'https://www.idealista.com/inmueble/101189574/foto/32/', 'https://www.idealista.com/inmueble/101189574/foto/33/', 'https://www.idealista.com/inmueble/101189574/foto/34/', 'https://www.idealista.com/inmueble/101189574/foto/35/', 'https://www.idealista.com/inmueble/101189574/foto/37/', 'https://www.idealista.com/inmueble/101189574/foto/38/']","['https://www.idealista.com/inmueble/101189574/foto/3/', 'https://www.idealista.com/inmueble/101189574/foto/5/', 'https://www.idealista.com/inmueble/101189574/foto/8/', 'https://www.idealista.com/inmueble/101189574/foto/10/', 'https://www.idealista.com/inmueble/101189574/foto/16/', 'https://www.idealista.com/inmueble/101189574/foto/18/', 'https://www.idealista.com/inmueble/101189574/foto/22/', 'https://www.idealista.com/inmueble/101189574/foto/26/', 'https://www.idealista.com/inmueble/101189574/foto/36/']",,['https://www.idealista.com/inmueble/101189574/foto/39/'],,,,,,"['https://www.idealista.com/inmueble/101189574/foto/1/', 'https://www.idealista.com/inmueble/101189574/foto/2/', 'https://www.idealista.com/inmueble/101189574/foto/24/']",,,,,,
